"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"各种",0.01676291939502,0.00838473503343789,-118298.600289806,0.0446977581515356,0.0141697015569861,0.0752258147460851,2.88519316595841,0.00429164474594503,-0.00932614053604522,-0.0411765573102772,0.0225242762381868,-0.576598074069105,0.564712778670528
"悲伤",0.0260314030659256,0.000859249129976233,-51677.8472998281,-0.00590091081225316,-0.0548114877589761,0.0430096661344697,-0.238128813868478,0.812062891305998,0.000779615960551897,-0.0502772768355252,0.051836508756629,0.0301177684754437,0.976004438632894
"减少",0.00676271460906558,0.00355636569434759,-76033.1060753073,-0.0144826756307236,-0.0494845106190401,0.0205191593575928,-0.813219472793733,0.41653404872807,-0.00659340664330457,-0.0427366458048397,0.0295498325182306,-0.359294083102574,0.719680052404402
"感到",0.0322253604134654,0.000667478927721405,-106508.775506021,-0.0116700067151368,-0.052775751475475,0.0294357380452013,-0.559145069492652,0.576563322679636,0.0156005713397058,-0.0246209673015388,0.0558221099809504,0.76236741357346,0.446262234782792
"知道",0.00714440739066811,0.00503233845495406,-277617.451737434,0.00528684367927976,-0.0136226041816709,0.0241962915402304,0.551567787222767,0.581906118003823,-0.000643734658703206,-0.0205160952598493,0.0192286259424429,-0.0639981616605152,0.949055546106543
"时",0.0122597262656551,0.000530971634998097,-281830.40879708,-0.0313115845882115,-0.0556787538091228,-0.00694441536730012,-2.54293421855003,0.0122014802957239,0.0145442634837938,-0.00956635979596394,0.0386548867635515,1.18886262473073,0.235777831663149
"做",0.00567102673751099,0.00282626124895354,-347831.971497873,0.000365016196537499,-0.0173698279170636,0.0180998603101386,0.0405265870669926,0.967704120692306,0.00787000134409225,-0.0105999018959143,0.0263399045840988,0.838520478876628,0.402405980090518
"一样",0.016067913698038,0.00206282971625667,-134909.508466797,0.0244472522258228,-0.0072360995265613,0.0561306039782068,1.52391567762712,0.129513740439796,0.000503018548430943,-0.0321698942417199,0.0331759313385818,0.0303369098900114,0.975825078305495
"到底",0.0131223878776114,0.00779719856491453,-52266.8387131972,-0.00951308515962511,-0.0517589184971424,0.0327327481778922,-0.444198732142768,0.657407426469957,0.0133581920706056,-0.0307357826710182,0.0574521668122295,0.601192507264266,0.549100154435247
"视频",0.00052465293514544,0.00052465293514544,-85871.11973323,-0.0154893681700516,-0.0456085111322873,0.0146297747921841,-1.00809000958118,0.313439151411684,-0.00712858207505552,-0.0372421498204495,0.0229849856703384,-0.464033313304208,0.642635431374188
"其他",0.0327511167154945,0.00098672556233733,-104126.286622446,-0.0266669109272375,-0.0680903525080293,0.0147565306535544,-1.27040066701456,0.205601764230672,0.00324968551517029,-0.0381362418242861,0.0446356128546267,0.154532751438006,0.877295264934312
"分",0.00303357650155359,0.00143146604028423,-78623.9741647678,0.0346101816536147,0.00231870373865079,0.0669016595685786,2.10743380573736,0.0357367450755548,-0.00226002803469632,-0.0359510135082476,0.031430957438855,-0.132909303105897,0.89450307220257
"中国",0.0192007530968066,0.0172088937027906,-168510.451211894,0.0351932548124377,0.0133789626848406,0.0570075469400349,3.1710779443367,0.00162893745939184,0.0038295018429261,-0.0193099241534892,0.0269689278393414,0.326107842117936,0.744643435297896
"以",0.00775524614685499,0.000263805291937686,-146499.388191937,0.00692304939373405,-0.0216219193342618,0.0354680181217299,0.482112340917502,0.630946618115437,-0.00608206363466748,-0.0356383842196111,0.0234742569502762,-0.408105423903412,0.684041953353973
"还",0.00296265351792674,0.0016885757953361,-347295.779266877,0.0101053631188975,-0.00620721565477631,0.0264179418925713,1.2201839996064,0.223566823143721,-0.000272716185100092,-0.0173976678679609,0.0168522354977608,-0.0314332982755942,0.974960357344497
"开",0.00453309564471483,0.00453309564471483,-63810.0287981265,0.015032105146897,-0.0213199126758026,0.0513841229695966,0.810640047808981,0.417604953670968,0.0258662566156628,-0.0104864722558914,0.062218985487217,1.39486872678681,0.163107689970768
"....",0.00430977079807386,0.00378213208762115,-69677.3745741134,-0.00871457944045387,-0.0407504137749348,0.023321254894027,-0.534228452583761,0.593379470686557,-0.00426253827021807,-0.0371634715010094,0.0286383949605733,-0.256775298157174,0.797835957530968
"这个",0.010512541793808,0.0052570938745923,-281047.825701356,0.0144963362910326,-0.00653087135425501,0.0355235439363201,1.36039861803014,0.175411695982637,0.0172685961822249,-0.00476850986537008,0.0393057022298199,1.54418297115796,0.123952820575962
"继续",0.0197853063930158,0.00255702914780262,-115695.195991714,-0.0143739831759486,-0.0495270010404459,0.0207790346885486,-0.80486400698032,0.421573321049515,-0.00561736215995938,-0.0416362225319289,0.0304014982120101,-0.306588407519275,0.759314889412445
"只是",0.0169643936748544,0.00338432315834012,-189674.988299882,-0.0277556135474103,-0.0563645682897062,0.00085334119488556,-1.91660666540379,0.0571452640456896,0.0240534265271308,-0.00467539914602204,0.0527822522002836,1.64891414330012,0.100411319717232
"代表",0.0232058180934079,0.0202129934166153,-37403.6984376983,0.0383136172244052,-0.00873819704244574,0.0853654314912562,1.60000869703327,0.110255213238448,-0.0136544479095046,-0.0619929246531175,0.0346840288341084,-0.557020307610063,0.578137721591868
"日本",0.0076815769569853,0.000905248122542332,-58150.0225407317,0.0411894311447107,0.0025801755124092,0.0797986867770122,2.10266226879467,0.0366471091206927,-0.0397351589576158,-0.0802051717713562,0.000734853856124539,-1.93890752943145,0.0542562770733284
"看到",0.010302088050551,0.00814158902771371,-190951.283269609,0.0166982182653876,-0.00552953095832779,0.0389259674891031,1.47861185859206,0.140338457253072,0.0204314688699552,-0.00287325740923951,0.0437361951491498,1.72940736805292,0.0853711334272007
"可",0.0355649152709794,0.000105838439907882,-189170.981333603,-0.00448844296015203,-0.0406523347733861,0.031675448853082,-0.244449063142831,0.807084711558587,0.00545904870931238,-0.0290739327003051,0.0399920301189299,0.310686882449588,0.756185260524819
"压力",0.025172312098567,0.00576267326836562,-529181.101732295,-0.015865026996699,-0.0395201962622614,0.00779014226886344,-1.32094324375568,0.187735967590442,0.000425018520860606,-0.0210750832260969,0.0219251202678181,0.0388538631773225,0.969024854182651
"除了",0.0250549357411775,0.0158436926832288,-81945.7971799991,0.00432939443455923,-0.0315268336178675,0.040185622486986,0.238131469717496,0.812029388650833,0.0137176103685456,-0.0240227417915921,0.0514579625286833,0.717338921167814,0.474118234781449
"有些",0.00774567485850472,0.00266972252288229,-127450.216020299,-0.0217826542266534,-0.0494199507563727,0.00585464230306582,-1.55345045284372,0.12177586080247,-0.00393857836449971,-0.0328247728209542,0.0249476160919548,-0.268872099839665,0.788306574641269
"一种",0.0119026396773326,0.000969260919120036,-200366.82619754,-0.0278487371157073,-0.0538302631571767,-0.00186721107423796,-2.11438983685266,0.0357959860746184,0.0109127234747909,-0.015252360423825,0.0370778073734069,0.820643744355614,0.412478588408093
"人民",0.00619459012087542,0.000676892946175769,-37322.4995254317,0.018649580980027,-0.028798950580025,0.0660981125400789,0.772323734746852,0.440305762386123,-0.00556286766652409,-0.0550748172392844,0.0439490819062362,-0.221484933751059,0.824929855584012
