"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"24",0.140883033348128,0.136315071454153,-691399.859628273,-0.0132289955138142,-0.0280760260645824,0.00161803503695405,-1.75405306889934,0.0805305631048242,-0.00931442099890139,-0.0242095995603234,0.00558075756252059,-1.22870864269993,0.219779956318201
"82",0.0780814315996845,0.0733640985426504,-622311.789413061,-0.0406296066449415,-0.0559023543561729,-0.02535685893371,-5.24527833054417,3.90667002292554e-07,-0.002886361645831,-0.018235363438134,0.012462640146472,-0.369838969463786,0.711724612202744
"1",0.0431876719888693,0.0410630645562529,-667193.320251895,0.00575698199103475,-0.00775060252968369,0.0192645665117532,0.837681433305076,0.402671013000298,-6.33642238938752e-05,-0.01411693934134,0.0139902108935523,-0.00885593797553734,0.992937194954148
"66",0.0756194871979321,0.0715992172786447,-641879.338414018,-0.0275604924867021,-0.042316181947053,-0.0128048030263512,-3.68267459434679,0.000295655469691887,-0.00218833450401362,-0.0171420032434049,0.0127653342353776,-0.287842810425621,0.773641607385365
"91",0.168975303717604,0.162646174949065,-709696.118268114,-0.0199330218888657,-0.0359843290757878,-0.00388171470194365,-2.45167283371859,0.0152468124086645,-0.00125918085909245,-0.0169733117218537,0.0144549500036688,-0.157676470193983,0.874815733620393
"76",0.150374966764467,0.146546077143532,-649131.058331794,0.00638742689265547,-0.00783015006095138,0.0206050038462623,0.884536351090395,0.377200241828537,0.00921538138933318,-0.00517549760949719,0.0236062603881636,1.25845407473467,0.208876567718639
"51",0.0236760663098318,0.0222520596869816,-543530.085738943,0.011280309846771,-0.00138114780059514,0.0239417674941372,1.75290336716117,0.0805918004747075,-0.0134855424590711,-0.0267146127270104,-0.000256472191131776,-2.00489156543609,0.0457439999497756
"44",0.140145975363424,0.136896415620311,-718026.029775533,0.0126716401745097,-0.00115509132973135,0.0264983716787507,1.80611506989823,0.0722604064538344,0.00391681151752812,-0.0101894510133119,0.0180230740483681,0.546061726678411,0.585364138802974
"98",0.0916253049902621,0.0879742266810281,-667814.137872086,0.0179544606040255,0.00356814297037182,0.0323407782376791,2.45932170169668,0.0146748217723345,0.000843906171116645,-0.0137950469652228,0.0154828593074561,0.113359267355902,0.909807292876698
"13",0.0764722059267371,0.0724368839895475,-645687.406702645,0.0403666007120692,0.0255235285985585,0.05520967282558,5.35815208113433,2.02210846129606e-07,0.0115986404157658,-0.00351594827199219,0.0267132291035238,1.50880032209103,0.132173296768277
"65",0.0546077912383453,0.0524275254658789,-571270.970917674,0.0140459494210639,0.000804121473074962,0.0272877773690529,2.08506672290228,0.0376740107663779,0.00168524028508045,-0.0120580963119523,0.0154285768821132,0.240851465815884,0.809757633146844
"70",0.0380463880944792,0.0342900579516129,-572683.760748779,-0.0171727547599223,-0.0319165428981682,-0.00242896662167629,-2.29943598826912,0.022711992685522,-0.00087168086014328,-0.0158808445419579,0.0141374828216713,-0.114333075128868,0.909057508453111
"53",0.180490539049784,0.172303585150077,-649363.840031174,0.0418493525023983,0.0246613140578596,0.0590373909469369,4.79734138462963,2.89067155490954e-06,0.0106435613167878,-0.00586383908331414,0.0271509617168897,1.26735626873586,0.20572403382443
"67",0.117460792289544,0.114615976339953,-711222.849190193,0.0063479696812553,-0.00724022244942667,0.0199361618119373,0.919636258598319,0.358560141740396,0.00118453884612226,-0.0127727212409468,0.0151417989331914,0.166811147957129,0.867597297623022
"54",0.261251105801496,0.254454657910503,-692052.075503511,0.0117183177432835,-0.00420925075745789,0.0276458862440248,1.44929082122543,0.148559452871655,0.00105414230770467,-0.01434279451043,0.0164510791258394,0.134555996334105,0.893024143205468
"52",0.0646256447338845,0.0571053289444976,-658382.463445475,-0.0196855878871659,-0.0369656802231215,-0.00240549555121024,-2.25165053875282,0.0258517690872112,-0.0091630567685867,-0.0260075320911515,0.00768141855397806,-1.07106660980494,0.285112774610122
"90",0.0643467529252988,0.0451462207692672,-559960.524584571,-0.0422889312054536,-0.0656349418262016,-0.0189429205847057,-3.56689939066651,0.000429993392438636,0.0100263450271011,-0.0110738459177171,0.0311265359719193,0.933860541412442,0.350880080903924
"95",0.0622490969794025,0.0591323021491593,-687319.754759764,0.0175828515963661,0.00349212953705607,0.0316735736556761,2.45516858765983,0.0146237518786025,-0.00152511815893616,-0.0159906660227906,0.0129404297049183,-0.207156640210457,0.835974237649315
"42",0.221278572350128,0.213235653798673,-748463.788366356,0.0341815897311292,0.0172344765673433,0.0511287028949151,3.97614656618988,9.64413771212071e-05,0.00595236753864114,-0.0102736852247387,0.022178420302021,0.721258663630688,0.471187721227926
"71",0.0739626015090548,0.0717403109070707,-574017.400296208,0.0259845692450882,0.012802277835642,0.0391668606545344,3.87455183884086,0.000123821496551966,0.00715714173437042,-0.00651216633808043,0.0208264498068213,1.02835719476385,0.304208418375582
"4",0.165218789988086,0.160675868303524,-720818.018362508,0.00119113322723665,-0.0135644369357122,0.0159467033901855,0.159131038586943,0.873718108229638,-0.012342750643824,-0.0271201307810514,0.00243462949340343,-1.64242522767203,0.101351519291413
"11",0.0189491424541444,0.0166505862172559,-547863.089809142,-0.0159568146905298,-0.0295467463360574,-0.0023668830450023,-2.31353439489034,0.0215791309872951,0.00526777296652436,-0.00882293243466404,0.0193584783677128,0.735560524265893,0.462546878725438
"68",0.0203107768366531,0.0182109459619416,-557051.860949516,0.00580422175700693,-0.00772896232056618,0.01933740583458,0.845095314204253,0.398944397642753,0.00750875247752441,-0.00659210546046206,0.0216096104155109,1.04800932929538,0.295496672778992
"0",0.167798888356934,0.162810637604493,-649330.979083781,-0.00737205762634569,-0.0224370211547897,0.00769290590209831,-0.964574621006819,0.335848431908019,-0.011337239559151,-0.0263317148041563,0.0036572356858542,-1.48664329781529,0.137936592389147
