"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"出现",0.135670630364255,0.12567042672503,-112134.589214918,1.8330015844866e-05,-0.0306588750604572,0.0306955350921469,0.0011825561040497,0.999058342886842,0.00792690707703502,-0.0247569018204087,0.0406107159744787,0.479715558371046,0.632216596567278
"重要",0.0796848503017402,0.0762337707579818,-140566.948905068,-0.0106265617401854,-0.0359405193691922,0.0146873958888214,-0.827178297814064,0.409003459895435,-0.0141019258687104,-0.0402975128089483,0.0120936610715276,-1.06148447899024,0.289739878145931
"尊重",0.126328095170545,0.116221346605995,-49275.3423873389,0.0516546404705328,0.00821593892077789,0.0950933420202877,2.34478102163844,0.0200132474084689,-0.0121369664857583,-0.0579405426487504,0.0336666096772339,-0.523651714565171,0.60130795174422
"却",0.108124128141872,0.0998687307676967,-251820.159695289,-0.0162303098704135,-0.0390325864868593,0.00657196674603236,-1.41119227270786,0.161118102633733,0.00948708680197602,-0.013832228035351,0.0328064016393031,0.803241116920014,0.422985088094589
"恢复",0.0933478041914595,0.0853586228944163,-35245.7316641909,0.0103878283003501,-0.041029553496556,0.0618052100972562,0.397049406728294,0.691521200919634,0.00761839305171387,-0.0448136959024689,0.0600504820058967,0.285745312448713,0.775237796332717
"情绪",0.0969742016225835,0.0945599470293171,-145579.090654818,-0.00724223989347007,-0.0315563227549544,0.0170718429680143,-0.586250361237747,0.558164240843504,0.00406487022372518,-0.0207854729581067,0.0289152134055571,0.322070503758029,0.747653279709032
"搞",0.106097585713806,0.0966335631729049,-53042.491192557,0.0677451079279633,0.0266957239834063,0.10879449187252,3.25186728935725,0.00132027224191105,-0.0547762174055157,-0.0986414343589965,-0.0109110004520349,-2.46827428902213,0.014749972816142
"讲",0.114247730149341,0.105155627312593,-34482.8299285024,0.0301567297754165,-0.0186417370633775,0.0789551966142105,1.21613166990156,0.22489015764956,0.0203436875113143,-0.0310895893350408,0.0717769643576693,0.78078004511899,0.436015093052964
"调查",0.118742283678511,0.112993188741705,-58515.6389483964,-0.014072385602714,-0.0512614893097456,0.0231167181043176,-0.743686889855355,0.457460787023526,0.00204727826627724,-0.0370844949988119,0.0411790515313663,0.103028725316879,0.918021023728857
"内心",0.13025943918055,0.126890291106508,-129202.428934786,-0.012001293871306,-0.0386016640969691,0.0145990763543571,-0.891003027249089,0.374262744050108,0.0134567499705899,-0.0138986645344437,0.0408121644756234,0.972184893369411,0.332561654729011
"目标",0.0975031553496493,0.0907714664638283,-57325.0051475378,0.0286430995665969,-0.0100496686015063,0.0673358677347,1.45738503388069,0.146163229630653,-0.0312304511378024,-0.0719008918529585,0.00943998957735363,-1.51552239250887,0.131444987553256
"得到",0.0953391582236769,0.0864052941950698,-114853.895895076,0.046382051086269,0.015837320015172,0.076926782157366,2.99549302493293,0.00310948531449843,-0.0341842770804889,-0.0655718268050511,-0.00279672735592678,-2.14548230602175,0.0329237175533916
"该",0.129819429063164,0.118892028545162,-123114.26244586,-0.0114284677519183,-0.0418826902612131,0.0190257547573765,-0.741338947111817,0.459617571333074,0.0107588197791968,-0.0207516918567502,0.0422693314151438,0.673167470417705,0.501597271119458
",",0.0553937882955743,0.0497436026363313,-141223.758384534,-0.0331904405522958,-0.0568328330018228,-0.00954804810276877,-2.76830098343735,0.00616600203170344,0.0129721900626097,-0.011328079873614,0.0372724599988335,1.05104856814252,0.294186351483011
"不是",0.0975023525347824,0.0935646780245618,-297228.760346753,-0.0232585404282654,-0.0416543394285669,-0.0048627414279639,-2.49196252642701,0.0134525961250666,-0.000393511119717246,-0.0194129490603467,0.0186259268209122,-0.0407218677544674,0.967545710628944
"但是",0.114518328828905,0.110612287630094,-157938.541167126,0.019163534241542,-0.00525933438736142,0.0435864028704454,1.55221948024548,0.123019653776088,0.000318970106696313,-0.0254496244416946,0.0260875646550873,0.0245275460393273,0.980475724298652
"国家",0.131460960487616,0.0942097726868541,-60338.0111007158,-0.0172435640982423,-0.0631607493799414,0.0286736211834568,-0.744486902588183,0.45821971053475,0.0351589560068252,-0.0136822801011902,0.0840001921148406,1.42309015353228,0.156913843937975
"赢得",0.181683909583155,0.14570620742281,-44875.2281770997,0.00878099881276086,-0.0443641053009174,0.0619261029264392,0.325764341159206,0.744935362080723,0.00368883800244948,-0.0482456122151403,0.0556232882200393,0.139694860243111,0.888981113821926
"高考",0.0912264100313717,0.0885996220672513,-44687.2653176566,-0.00620701020540955,-0.0446506940371326,0.0322366736263135,-0.317212095539395,0.751214036209285,0.0243638047750205,-0.0157416543478254,0.0644692638978665,1.198825468214,0.232191203250543
"着",0.111320805203732,0.105999672252773,-347231.833347215,-0.0153722579545053,-0.0339940768397737,0.00324956093076307,-1.63283030999173,0.104874534472384,-0.0102611517923126,-0.0293422160226638,0.00881991243803872,-1.06026754704853,0.290271631718319
"-",0.0513536478932089,0.047585855336522,-139272.997892426,-0.00239527868871039,-0.0255723020820507,0.0207817447046299,-0.203541907850879,0.838877057223648,-0.00182088930556623,-0.0262220192733307,0.0225802406621982,-0.147057772135096,0.883219448032325
"比较",0.12726554804976,0.118501280985569,-110416.478737959,0.00657872660924232,-0.0246408371819656,0.0377982904004502,0.415465787845888,0.678235606403524,-0.00896953166765281,-0.0409555538656608,0.0230164905303552,-0.552220501153586,0.581278341334424
"事件",0.139414879704328,0.130612264659161,-63215.3472214568,0.0182208823679523,-0.0189810515406266,0.0554228162765311,0.963906953340571,0.335881045550321,-0.000389664479495273,-0.0406983889884411,0.0399190600294506,-0.0190677158378044,0.984806977208768
"推荐",0.104609952036694,0.101685340224337,-68827.1941950695,0.028027469639582,-0.00707668874755317,0.0631316280267172,1.56795580157537,0.117408720147406,0.0253419529608958,-0.0109246216501625,0.0616085275719541,1.37478208562789,0.170164702616752
"沉重",0.125223458419747,0.120528857821873,-304392.112230953,-0.0226205146341708,-0.0418155904336949,-0.00342543883464671,-2.334246604134,0.0213154648364083,0.0046590643096871,-0.014975441292863,0.0242935699122372,0.468404733703021,0.640093615072233
"或",0.117222586965477,0.101666593860123,-175803.330323131,-0.0119946625830934,-0.0410486303051069,0.01705930513892,-0.821141253005478,0.413921540240531,0.00922427684552849,-0.0199998540630257,0.0384484077540827,0.624060664073083,0.533608031792102
"解决",0.107453593062836,0.100896743088862,-63842.5892661138,0.0421840556363817,0.00333509534728099,0.0810330159254823,2.14199961668687,0.0334791122137993,-0.0181648653015245,-0.0585738940820026,0.0222441634789536,-0.88859341168033,0.375718028309048
"相信",0.149905579607516,0.136742707503072,-143736.683600836,-0.00488132979044101,-0.0346592610805154,0.0248966014996334,-0.324112435749595,0.74634092015578,0.0274466049915071,-0.00238202589395706,0.0572752358769714,1.81322778515139,0.0711329348492561
"说明",0.0712894808683387,0.0627135878015043,-47671.4739913402,0.00428927943512952,-0.039232359477371,0.04781091834763,0.193883907036579,0.846387480798428,0.0168964037395177,-0.0289018034099062,0.0626946108889417,0.727305558971261,0.467852990641195
"应该",0.123233859824316,0.118174209755323,-139677.420316702,0.0076201473453152,-0.0187063607704989,0.0339466554611293,0.571291319731259,0.56854135476582,-0.00993663965459306,-0.0378656776706181,0.017992398361432,-0.70290494631539,0.483188105782541
"希望",0.119502343948444,0.117195293751474,-230428.540041675,0.00018606414049376,-0.0196232286257602,0.0199953569067477,0.018543641955435,0.985227260702811,0.00236323968520577,-0.0182900255228319,0.0230165048932435,0.226099313389367,0.821433197715342
"准备",0.10496616755103,0.100522458479521,-75341.640105533,0.0106895288026632,-0.0232580858391561,0.0446371434444826,0.61988126242392,0.535848064204431,0.0175031925874859,-0.0179033563312875,0.0529097415062592,0.975269286513291,0.330696849507594
"且",0.124415329052011,0.109115806857821,-52556.7168929736,0.0525368163567729,0.00815889598164405,0.0969147367319017,2.33858751070717,0.0206355470242755,-0.0273782184870416,-0.0741646740595456,0.0194082370854623,-1.15624937939184,0.249417570264067
"强大",0.102463488881732,0.0938840338888196,-48257.5310623705,0.0127154043607037,-0.0305877373457521,0.0560185460671594,0.577198906374019,0.564117638885495,0.00535365579319537,-0.0397818040601131,0.0504891156465038,0.233381427878869,0.815618067136925
"这是",0.14385687466637,0.135223565864701,-118652.593386524,0.00371195606279439,-0.0261830147674257,0.0336069268930145,0.244538367569952,0.807013211511803,0.0244259658507342,-0.0067744768952115,0.05562640859668,1.54102757884135,0.124433481540063
"越",0.0976650064235829,0.079073485869765,-89933.6075211617,-0.0149788731802763,-0.0511160203406689,0.0211582739801164,-0.816280838452583,0.415101445854192,-0.00149809820815701,-0.0378701231480802,0.0348739267317662,-0.0809798534142587,0.935499706137498
"再",0.102922653829205,0.0838207861040787,-249158.856773491,-0.0336793467827143,-0.0612386881625357,-0.00612000540289298,-2.40961078311407,0.016864366753294,-0.0195584618262837,-0.0461457066266934,0.00702878297412607,-1.44658959498511,0.148866193023326
"再次",0.138024799875667,0.119025842284717,-39073.0648485675,0.0630202449286257,0.0135063940158774,0.112534095841374,2.51427051612545,0.0129502463485385,-0.0484502450305087,-0.102042673490736,0.00514218342971898,-1.79061952530365,0.0759673660198021
"利用",0.139000564083288,0.123366977361122,-54379.6700731874,0.0329586206963244,-0.0104898399308538,0.0764070813235026,1.49462633595642,0.136381877410116,-0.0152768780902529,-0.0589175427080426,0.0283637865275369,-0.688913676711601,0.491415431482878
"理解",0.110871783185776,0.0913346987080578,-64674.4590158771,0.00243133828792689,-0.0395429007938827,0.0444055773697365,0.114416781621986,0.909054403836169,0.0285284383134805,-0.0158173851574907,0.0728742617844516,1.26968435442174,0.205887672122662
"物质",0.0871162356026661,0.0733301407305898,-27571.5343895869,0.0335882898374473,-0.0240582666659734,0.091234846340868,1.14786272353447,0.252184595770502,-0.017866893949283,-0.0775012570153604,0.0417674691167944,-0.591102889541429,0.555176057734505
"叫",0.0733240631538826,0.0687039038035141,-97674.0329862112,-0.00449487564851887,-0.0340536646747413,0.0250639133777035,-0.299428607440403,0.764850827113568,0.00047976852693035,-0.0301822515629157,0.0311417886167764,0.0308305281985021,0.975431553806506
