"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"certain",0.206851946306973,0.203406186662643,-484611.681863036,-0.0184691820235546,-0.0322349430916356,-0.00470342095547363,-2.65185275073049,0.00889959377159878,-0.000522982390793688,-0.0144733408121538,0.0134273760305664,-0.0738471242309019,0.94119321170776
"cogmech",0.519844836528376,0.513165327597637,-249804.913674318,-0.0237663159019508,-0.0384051374591002,-0.00912749434480143,-3.20270157506921,0.00159974150443421,-0.00284184832102373,-0.0165150251011691,0.0108313284591216,-0.40881881598722,0.682930445111701
"health",0.131331270045678,0.126806734878009,-426498.515720374,-0.0434642082128557,-0.0586265065816455,-0.0283019098440659,-5.65517012633139,5.77906806524988e-08,-0.00375469094632123,-0.0189717474051166,0.0114623655124741,-0.485425439574457,0.627703790441779
"friend",0.127618544101728,0.125458696158043,-285665.218250388,0.011645773148229,-0.00549130815175435,0.0287828544482123,1.33644697259831,0.18225282946179,-0.00533549333464318,-0.0233597223880364,0.01268873571875,-0.582295754921252,0.560760608409325
"number",0.0891275940732234,0.0844630093800083,-261846.018435995,-0.00723025733098461,-0.0268630647348789,0.0124025500729097,-0.727377506546626,0.468071537532173,-0.0129004347127716,-0.0333422670675256,0.00754139764198237,-1.24418047038098,0.214842431677305
"pastm",0.140797847539106,0.138072771944335,-420713.716646037,0.00211692800789136,-0.0129522339338835,0.0171860899496663,0.277135417303634,0.781983013901119,0.00100870649756271,-0.014726182676044,0.0167435956711694,0.126282985675661,0.899613654907988
"multifun",0.448092333485158,0.441748743718117,-326389.010731645,-0.0349291452972998,-0.0496695478014602,-0.0201887427931394,-4.67353007459136,5.52981827023129e-06,-0.00518734958108132,-0.0191781161127777,0.00880341695061504,-0.729175310193072,0.46637415990777
"specart",0.209394427264866,0.205287088161379,-481745.2483246,0.0210766998800339,0.00609493170876789,0.0360584680512999,2.77221594874485,0.00603342012218889,-0.00158084671608278,-0.0168445194493752,0.0136828260172097,-0.203660673038476,0.838731066764814
"adverb",0.301413891111753,0.297769203215563,-367336.574305593,-0.0180014870140475,-0.0313709345073431,-0.0046320395207519,-2.65739482830095,0.00860350056736523,-0.0039944631333029,-0.0174073886713222,0.00941846240471636,-0.586015356519988,0.558298403318971
"verb",0.456782961090147,0.450801455356096,-352338.993991484,-0.0161756297762475,-0.0306118406682713,-0.00173941888422365,-2.20886572440813,0.0282664954843306,0.00445693832601632,-0.00929614314684686,0.0182100197988795,0.63716370805773,0.524396612639176
"we",0.0830667230266926,0.0808884174328795,-196962.047040186,0.0214120512599086,0.000546819566374195,0.042277282953443,2.02736835412285,0.044361074628703,0.0103908812900809,-0.0117896539827212,0.032571416562883,0.929847708806186,0.354771485886266
"preps",0.424754126815853,0.42145077996555,-432912.635909993,0.000667126042626246,-0.0117412023404136,0.0130754544256661,0.105931240456827,0.91572883955392,-0.00560663972981454,-0.0179948778038452,0.00678159834421611,-0.889668970107006,0.374166718403902
"conj",0.323625276502057,0.319920690039467,-412858.938670266,-0.0291626378341425,-0.0424674758297746,-0.0158577998385105,-4.32362016438916,2.4776870888879e-05,-0.0126898861250711,-0.0260038140438791,0.000624041793736856,-1.87490941450856,0.0616799011760373
"pronoun",0.172240319363421,0.165805567470574,-343215.810284921,-0.0451917991375548,-0.0612247442800551,-0.0291588539950546,-5.5564794096562,8.27181661817666e-08,-0.0110912535716154,-0.0267765770749752,0.00459406993174446,-1.39028282124286,0.165246501490222
"auxverb",0.190157438296642,0.184202652900453,-474414.005702934,-0.0473493500180974,-0.063074141664001,-0.0316245583721939,-5.93953293488165,1.33799054614384e-08,0.00784458988471332,-0.00761406910541207,0.0233032488748387,0.998089870534804,0.31893388534101
"you",0.110620950576062,0.102493306350368,-410247.985051791,-0.0500604519166256,-0.0679492252754652,-0.0321716785577861,-5.5190651559795,1.07622500511101e-07,-0.0115945305830753,-0.0289620446715202,0.00577298350536964,-1.31291730902154,0.190053525221981
"filler",0.117156183048757,0.112937459039304,-475384.915037939,-0.00574136828214632,-0.0208968038726506,0.00941406730835795,-0.746954750393549,0.455955909965317,-0.00055151028284672,-0.0159487699302063,0.0148457493645129,-0.0704577902187846,0.943871306924856
"i",0.0797552831931612,0.073012666717306,-412573.028546143,-0.0216012595336165,-0.0384692524908964,-0.00473326657633667,-2.52513372750606,0.012336945245101,-0.00379404924830015,-0.0203938881265803,0.01280578962998,-0.449457759596795,0.653368106079669
"ipron",0.165354575961962,0.161332310260495,-466365.143528892,-0.0398567213371108,-0.0543731726739289,-0.0253402700002927,-5.41352083381741,1.7309312408671e-07,-0.00118416301910817,-0.0158307091453792,0.0134623831071629,-0.159017316025974,0.873747902532944
"ppron",0.129104302714049,0.121886803040298,-365862.221219674,-0.0383199821339312,-0.0550915792187071,-0.0215483850491553,-4.50359214848942,1.09729253881438e-05,-0.010182008393644,-0.0265148008898998,0.00615078410261179,-1.2256326323285,0.221070743866302
"prepend",0.245371276061452,0.239714276632266,-509260.997556459,0.00368374773237449,-0.0118851172651187,0.0192526127298676,0.466584775758903,0.641307420472411,-0.000359741161234615,-0.015752342789996,0.0150328604675268,-0.045961365667716,0.96336660076533
"shehe",0.0846924310800393,0.0734974342051056,-313400.364917498,-0.0244258686953803,-0.0455129257161752,-0.00333881167458545,-2.28439536379934,0.0234193133668459,-0.00707538354101679,-0.0279983584460725,0.0138475913640389,-0.665075411970673,0.506437893052309
"nonfl",0.0958812049002274,0.0936183360240318,-429205.353905428,0.0222829124991006,0.00765122111614058,0.0369146038820606,3.0033200634834,0.00301682045998331,0.00297957967059788,-0.0123757118725536,0.0183348712137494,0.382310487758037,0.70258101915192
"interjunction",0.462545095473565,0.457350754619451,-332644.59210555,-0.0172877609653451,-0.0310963932087778,-0.00347912872191249,-2.46953116090033,0.014412561765056,-0.00171083113326432,-0.0149981905333158,0.0115765282667872,-0.253234342792696,0.800235969714666
"quanunit",0.226349422400503,0.222357201809417,-472932.037143413,0.00561807079178873,-0.00870763874996864,0.0199437803335461,0.77413157197326,0.439925795857054,-0.00378936362391324,-0.0182709180413975,0.010692190793571,-0.515017366180069,0.606934592963205
"youpl",0.235105256414532,0.21617444361953,-2678.39039803092,0.0448743336876932,-0.11523336647775,0.204982033853136,0.553091287210489,0.580894902135563,0.0496715548909862,-0.113248895668597,0.212592005450569,0.602980113365802,0.547536677679565
"they",0.551096119037367,0.201156621759543,-766.046706634641,0.345952095643589,0.0161857949311366,0.675718396356041,2.14052026289105,0.0403728076379486,-0.129587020554918,-0.464382166340253,0.205208125230417,-0.791134203458176,0.435195953573942
