"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"specart",0.00618479050144366,0.00506765914539389,-490240.476491366,0.0571004723373794,-0.00133597460242822,0.115536919277187,2.10047349051135,0.0547457398225664,-0.015733658227945,-0.0662815255582377,0.0348142091023477,-0.65860419961381,0.519300922667605
"adverb",0.0162462046238588,0.015527870768314,-378731.582103352,-0.0787651358616329,-0.125583355550389,-0.031946916172877,-3.50205026678189,0.00216054828604036,0.059576682606218,0.0185650867572891,0.100588278455147,2.98891103975495,0.00612269529950923
"verb",0.00495041708371142,0.00241138897937881,-373621.931508453,-0.0790758572911031,-0.15233146044644,-0.00582025413576658,-2.22039412907981,0.0354491782605626,0.0581231868957643,-0.00484323480660314,0.121089608598132,1.89342661439854,0.0689931828362058
"we",0.0117565356473317,0.0111526146560475,-196823.287241861,-0.0222263433834679,-0.0899845561276353,0.0455318693606996,-0.756075946943009,0.471222398516448,0.0379980742847811,-0.021455813555502,0.0974519621250642,1.38645622677125,0.189853688225709
"preps",0.00392728169288069,0.00318616687916492,-448296.400004169,0.0170143593491703,-0.0307733053106115,0.0648020240089521,0.747177550496415,0.464456733092038,-0.00871953128361371,-0.0504941567855685,0.0330550942183411,-0.432323732596994,0.669622303366623
"conj",0.00414921060859328,0.00225677345412324,-423670.262046996,-0.0763803834051221,-0.142174345988652,-0.0105864208215917,-2.40184307823401,0.0248081926208787,0.0466368497249279,-0.0100435096894004,0.103317209139256,1.69436373197196,0.102586235059233
"pronoun",0.0227070467610959,0.018402881808147,-349778.17582481,-0.119201748268471,-0.20973381376941,-0.0286696827675323,-2.70243829157191,0.0117894429052891,0.0523291949909617,-0.025379527907206,0.130037917889129,1.38123862903597,0.178449709048366
"auxverb",0.00849277481454716,0.00525285534323061,-479925.191589287,-0.0939137861620126,-0.174930345807406,-0.0128972265166187,-2.38727250706203,0.0248450292811094,0.0514176235075435,-0.018160792678663,0.12099603969375,1.51906039706276,0.140822994582302
"you",0.0128913162089761,0.00803348856743703,-413244.042158924,-0.142143421124903,-0.238527804666049,-0.0457590375837574,-3.04624557256627,0.00561993028085765,0.0725835358831007,-0.0103747400994859,0.155541811865687,1.80609308179615,0.083501852798339
"filler",0.00771988490443237,0.00644325906336082,-476440.259154681,-0.0896800554714296,-0.147610576858437,-0.0317495340844217,-3.21588365108764,0.0040816599064881,0.0720736516146793,0.0218487820908189,0.12229852113854,2.95668552071753,0.00673303472523947
"i",0.0177745190724954,0.0153911461278682,-413037.339059858,-0.0726832679973455,-0.144154287054443,-0.00121224894024786,-2.08428429505289,0.0464896585318601,0.0329229795734649,-0.0286584450209206,0.0945044041678503,1.09244981140722,0.283443780252705
"ipron",0.00659599628451194,0.0041208967593187,-472057.219699724,-0.107203677318794,-0.180395204624562,-0.0340121500130261,-3.02513305557538,0.00590006148357396,0.0612405035509071,-0.00173845988073728,0.124219466982552,2.00167216088557,0.0561732422399477
"ppron",0.0220388481578521,0.0179979972775902,-370024.135020407,-0.0988959854941063,-0.187144968612565,-0.0106470023756477,-2.30147750848237,0.0294742643015151,0.0420607718363981,-0.0337179294378026,0.117839473110599,1.13890830308349,0.264754218861735
"prepend",0.00494774272354237,0.00464845299390617,-518691.588612769,0.0562761264765744,0.014982951006915,0.0975693019462338,3.14409244822619,0.0137636684480171,-0.0375528596564878,-0.0736000411970627,-0.00150567811591287,-2.28315242702197,0.0425138630879241
"shehe",0.00979762419819907,0.00132677990789648,-313273.249752762,-0.0191405246030583,-0.147802104573977,0.109521055367861,-0.307934006535915,0.760934190239213,0.00453984686452052,-0.105479003912348,0.114558697641389,0.0854002436731087,0.932688259317317
"nonfl",0.00949704096367105,0.00720593265513889,-430349.434134308,0.00352583661066766,-0.0709859965070199,0.0780376697283552,0.098746362503721,0.922328892620314,0.0236501584754822,-0.0403824459996331,0.0876827629505974,0.765862710361204,0.451876792668068
"interjunction",0.00469546222624341,0.00322197989523032,-358110.374798691,-0.0419823788461742,-0.101746939081923,0.0177821813895741,-1.45124617722349,0.15989743615128,0.0347004523783622,-0.016962500890321,0.0863634056470455,1.37942351680188,0.179303977284033
"quanunit",0.0126343395443598,0.010457214699224,-482096.128019949,0.0506474059291769,-0.0194191101146335,0.120713921972987,1.49407483717162,0.148546224364069,-0.0390743056488146,-0.0993347575303799,0.0211861462327506,-1.33449737078829,0.193900863033813
"youpl",0.0255146893596084,0.0172001770920535,-2632.51482735763,0.0863003109705584,-0.387213033146617,0.559813655087734,0.394789759245925,0.699564567755038,0.0461113265380157,-0.402669440345498,0.494892093421529,0.21401612791635,0.832652310966655
"they",0.0570054839760862,0.0241082365662528,-750.872332772939,-0.460129408629192,-1.4470907433651,0.526831926106715,-1.12080570860855,0.302213958094569,0.381712817988124,-0.497967602334506,1.26139323831075,0.954390353893753,0.36027467377024
