"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"24",0.00460944471545322,0.000938920315957711,-692562.366831175,-0.053215967445186,-0.13824154236553,0.0318096074751577,-1.28673872367495,0.209563984261753,0.0298130789824487,-0.0431574204827252,0.102783578447623,0.838870805432727,0.409013352845907
"82",0.00612386383986748,0.00164967687262335,-628806.027383294,-0.0572994817755231,-0.150485376629488,0.0358864130784418,-1.27508986114261,0.215557402770908,0.0188150474560066,-0.0611365021241991,0.0987665970362124,0.487646042146681,0.630557129275848
"1",0.00428048486607943,0.00294091862494742,-668889.392450917,0.0263316302830853,-0.0322207248541272,0.0848839854202977,0.933643146910615,0.360807906213668,-0.0170394496559905,-0.0677388800883053,0.0336599807763242,-0.692538098165847,0.49504627010748
"66",0.0035869130171117,0.00119248553843773,-639455.174362513,-0.0491959461450204,-0.121972416619816,0.0235805243297747,-1.41169251521111,0.173679502574004,0.0305967214527939,-0.0319214153950152,0.093114858300603,1.01789062089522,0.320335810797485
"91",0.00236559288097721,0.000923317582759797,-713159.500638734,-0.0493052200456401,-0.108205852903827,0.00959541281254672,-1.71749306038782,0.097329072200723,0.0422076283898353,-0.00876696240552822,0.0931822191851988,1.68994871511383,0.101247561703863
"76",0.0372844517467534,0.0348428381637895,-663958.253693731,0.0787126675446114,0.00644256427246623,0.150982770816757,2.2534960374347,0.0340981941069455,-0.0419757605073747,-0.10407685650032,0.0201253354855707,-1.39405615413199,0.175905323644018
"51",0.00628110003795847,0.00573900862094236,-535802.574416786,-0.0603883433879294,-0.10430100622346,-0.0164756805523987,-2.92843419165266,0.0102860049391476,0.0456055718875581,0.00703815111981964,0.0841729926552965,2.47058350793405,0.02285401291305
"44",0.000939247543529719,0.000446230243228271,-721184.354330656,0.00193259051178511,-0.0421317503684561,0.0459969313920264,0.0963101542625579,0.924974321039767,0.00941809288388245,-0.0290893294802271,0.047925515247992,0.522408550388985,0.609198040133188
"98",0.00686711937586606,0.00638161936497873,-679779.046628815,0.0473862699822804,0.0052998251004965,0.0894727148640643,2.37478925840071,0.0295449787723843,-0.033378350403134,-0.0705396320350863,0.00378293122881829,-1.86116437149264,0.0759385141379509
"13",0.00810928696850066,0.00448735014141949,-653194.221844715,0.0638460988807248,-0.0217096473773167,0.149401845138766,1.54457275011197,0.136230803439218,-0.00627604026388348,-0.0796315635175531,0.0670794829897862,-0.176781903893221,0.861194924531905
"65",0.00948299607140341,0.00779444416639398,-585326.243948326,0.0645795865593876,0.00177348549644661,0.127385687622329,2.12281856581791,0.0443410263562415,-0.0367260026094861,-0.0909138373572431,0.017461832138271,-1.39212421559459,0.175503482931921
"70",0.00190478359381371,0.00054360384675398,-579146.07798128,-0.0505207123247192,-0.109155207181337,0.00811378253189803,-1.79627332728774,0.0874372971916788,0.036370374661218,-0.014328745398174,0.0870694947206099,1.48431322127183,0.151352592635528
"53",0.033418532591107,0.0306485620045333,-664688.083274152,0.0935990793038464,0.017702610713871,0.169495547893822,2.54524560851491,0.0177618341228646,-0.040767659690788,-0.10594643158842,0.024411112206844,-1.28769676271733,0.209556693265412
"67",0.00783707313713339,0.00721345781437438,-718229.002496723,0.0241422251596772,-0.0208820320810496,0.069166482400404,1.1202522142152,0.276197702130903,-0.0158562591549081,-0.055423916798037,0.0237113984882208,-0.825966100670523,0.416753094947939
"54",0.0240453910167396,0.0213588539727406,-702347.980134592,0.0338239928295002,-0.0410393151624443,0.108687300821445,0.930523890336621,0.360999715869233,-0.0122608211633362,-0.0765724793577428,0.0520508370310704,-0.391646068703157,0.698472329075582
